mdtG	1114264	1115490	1398
lpxL	1115662	1116582	1145
yceA	1116807	1117859	1277
yceI	1117901	1118476	579
yceJ	1118480	1119046	827
yceO	1119307	1119447	161
solA	1119468	1120586	1233
bssS	1120701	1120955	541
dinI	1121242	1121487	319
pyrC	1121561	1122607	1152
yceB	1122713	1123273	694
grxB	1123407	1124054	711
mdtH	1124118	1125326	1444
rimJ	1125562	1126146	820
yceH	1126157	1126804	658
yceM	1126806	1127729	925
murJ	1127839	1129374	1645
flgN	1129414	1129830	421
flgM	1129835	1130128	369
flgA	1130204	1130863	814
flgB	1131018	1131434	571
flgC	1131438	1131842	408
flgD	1131854	1132549	707
flgE	1132574	1133782	1233
flgF	1133802	1134557	775
flgG	1134729	1135511	954
flgH	1135564	1136262	751
flgI	1136274	1137371	1109
flgJ	1137371	1138312	1941
flgK	1138378	1140021	1709
flgL	1140033	1140986	965
rne	1141182	1144367	3320
yceQ	1144502	1144822	455
rluC	1144940	1145899	1077
yceF	1146011	1146595	1584
psrD	1146589	1146757	1168
yceD	1146794	1147315	558
rpmF	1147367	1147540	225
plsX	1147621	1148691	1151
fabH	1148759	1149712	1021
fabD	1149728	1150657	945
fabG	1150670	1151404	747
acpP	1151615	1151851	447
fabF	1151939	1153180	1329
pabC	1153300	1154109	929
yceG	1154112	1155134	1025
tmk	1155124	1155765	1641
holB	1155762	1156766	2004
ycfH	1156777	1157574	808
ptsG	1157869	1159302	1728
fhuE	1159362	1161551	2523
hinT	1161885	1162244	693
ycfL	1162247	1162624	380
lpoB	1162638	1163279	655
thiK	1163260	1164084	1824
nagZ	1164095	1165120	1036
ycfP	1165143	1165685	565
ndh	1166085	1167389	1704
ycfJ	1167599	1168138	749
ycfQ	1168200	1168832	873
bhsA	1169073	1169330	498
ldtC	1169412	1170374	1106
mfd	1170518	1173964	3574
ycfT	1174092	1175165	1335
lolC	1175427	1176626	1461
lolD	1176619	1177320	1701
lolE	1177320	1178564	2244
nagK	1178593	1179504	940
cobB	1179631	1180359	855
ycfZ	1180479	1181267	1788
ymfA	1181264	1181725	519
potD	1181783	1182829	2046
potC	1182826	1183620	1794
potB	1183617	1184444	841
potA	1184458	1185594	1386
pepT	1185844	1187070	1476
roxA	1187119	1188240	1197
phoQ	1188316	1189776	2460
phoP	1189776	1190447	840
purB	1190616	1191986	1374
hflD	1191990	1192631	677
mnmA	1192667	1193773	1160
nudJ	1193827	1194288	471
rluE	1194298	1194951	825
icd	1195123	1196373	1422
ymfD	1196867	1197532	666
ymfE	1197533	1198237	1162
lit	1198695	1199588	1351
intE	1199679	1200806	2127
xisE	1200787	1201032	710
ymfI	1201497	1201838	806
ymfJ	1201776	1202084	483
cohE	1202259	1202933	765
croE	1203024	1203224	291
ymfL	1203268	1203825	601
ymfM	1203822	1204160	1338
oweE	1204170	1204403	243
aaaE	1204404	1205537	1134
ymfR	1205549	1205731	194
beeE	1205731	1206142	1411
jayE	1206143	1206922	780
ymfQ	1206913	1207497	1584
stfP	1207501	1208130	633
tfaP	1208132	1208545	415
tfaE	1208517	1209119	1602
stfE	1209119	1209619	566
pinE	1209685	1210239	620
mcrA	1210346	1211179	940
icdC	1211413	1211577	398
iraM	1211680	1212003	1023
ycgX	1212703	1213107	625
bluR	1213328	1214059	936
bluF	1214264	1215475	1525
ycgZ	1215789	1216025	550
ymgA	1216068	1216340	315
ariR	1216369	1216635	295
ymgC	1216748	1216996	361
ycgG	1217328	1218851	1855
ymgF	1218983	1219201	350
ycgH	1219601	1222248	3047
ymgD	1222305	1222634	339
ymgG	1222644	1222988	346
ymgI	1222990	1223163	274
ymgJ	1223264	1223449	286
ycgI	1223564	1223907	458
minE	1224279	1224545	270
minD	1224549	1225361	836
minC	1225385	1226080	1215
ycgJ	1226600	1226968	888
pliG	1227071	1227472	643
ycgL	1227714	1228007	535
ycgM	1228079	1228738	731
ycgN	1228815	1229276	538
hlyE	1229483	1230394	1284
umuD	1230767	1231186	792
umuC	1231186	1232454	2268
dsbB	1232500	1233030	676
nhaB	1233176	1234717	1762
fadR	1234938	1235657	940
ycgB	1235709	1237241	1862
dadA	1237571	1238869	1628
dadX	1238879	1239949	1080
cvrA	1240335	1242071	1831
ldcA	1242166	1243080	1014
emtA	1243180	1243791	711
ycgR	1243793	1244527	935
ymgE	1244728	1244982	455
ycgY	1245160	1245600	618
treA	1245679	1247376	2017
dhaM	1247696	1249114	1429
dhaL	1249125	1249757	643
dhaK	1249768	1250838	1298
dhaR	1251066	1252985	2147
ycgV	1253085	1255952	3636
ychF	1256721	1257812	1208
pth	1257929	1258513	862
ychH	1258791	1259069	556
dauA	1259124	1260803	1804
prs	1260928	1261875	1098
ispE	1262026	1262877	1851
lolB	1262877	1263500	837
hemA	1263714	1264970	1470
prfA	1265012	1266094	1124
prmC	1266094	1266927	1833
ychQ	1266924	1267316	1392
ychA	1267320	1268129	813
kdsA	1268165	1269019	890
ldrA	1269168	1269275	155
rdlA	1269323	1269389	114
ldrB	1269703	1269810	155
rdlB	1269858	1269923	113
ldrC	1270238	1270345	155
rdlC	1270393	1270460	115
chaA	1270749	1271849	1370
chaB	1272119	1272349	500
chaC	1272507	1273202	853
ychN	1273246	1273599	538
ychO	1273784	1275178	1579
narL	1275179	1275829	1650
narX	1275822	1277618	2135
narK	1277957	1279348	1730
narG	1279864	1283607	4259
narH	1283604	1285142	2538
narJ	1285139	1285849	1710
narI	1285849	1286526	1677
rttR	1287066	1287236	1170
tpr	1287087	1287176	157
tyrV	1287244	1287328	294
tyrT	1287538	1287622	244
purU	1287782	1288624	892
ychJ	1288674	1289132	571
rssA	1289245	1290150	1018
rssB	1290242	1291255	1105
galU	1291457	1292365	1110
hns	1292509	1292922	1018
tdk	1293527	1294144	1222
insZ	1294426	1295322	1020
adhE	1295446	1298121	3152
ychE	1298598	1299245	1124
oppA	1301182	1302813	2631
oppB	1302899	1303819	1006
oppC	1303834	1304742	923
oppD	1304754	1305767	1025
oppF	1305764	1306768	2004
yciU	1306821	1307150	364
clsA	1307185	1308645	1603
yciY	1308788	1308961	316
kch	1309016	1310269	1553
yciI	1310569	1310865	520
tonB	1311089	1311808	943
yciA	1311848	1312246	503
yciB	1312351	1312890	569
yciC	1312920	1313663	1100
ompW	1314020	1314658	995
yciE	1314718	1315224	552
yciF	1315270	1315770	586
yciG	1315856	1316035	560
trpA	1316416	1317222	1806
trpB	1317222	1318415	1205
trpC	1318427	1319788	1362
trpD	1319789	1321384	2595
trpE	1321384	1322946	1654
trpL	1323038	1323082	182
yciV	1323220	1324101	1019
yciO	1324098	1324718	1620
yciQ	1324746	1326641	1923
rluB	1326852	1327727	1086
btuR	1327767	1328357	1590
yciK	1328354	1329112	978
sohB	1329332	1330381	1269
yciN	1330417	1330668	631
topA	1331048	1333645	2977
cysB	1333855	1334829	1184
ymiA	1335124	1335288	459
yciX	1335291	1335458	170
acnA	1335831	1338506	3048
ribA	1338570	1339160	760
pgpB	1339330	1340094	934
yciS	1340243	1340551	457
yciM	1340558	1341727	1176
pyrF	1341921	1342658	931
yciH	1342658	1342984	1326
osmB	1343110	1343328	487
yciT	1343597	1344346	839
yciZ	1344436	1344609	321
gmr	1344757	1346742	2039
ymiB	1346796	1346900	158
rnb	1346978	1348912	2002
yciW	1348980	1350107	1271
fabI	1350251	1351039	1156
ycjD	1351407	1351760	421
sapF	1351828	1352634	808
sapD	1352636	1353628	1992
sapC	1353628	1354518	1890
sapB	1354505	1355470	1965
sapA	1355467	1357110	1956
ymjA	1357423	1357668	379
puuP	1357802	1359187	1688
puuA	1359490	1360908	1630
puuD	1361120	1361884	976
puuR	1361911	1362468	584
puuC	1362743	1364230	1762
puuB	1364232	1365512	1282
puuE	1365550	1366815	1303
pspF	1366935	1367912	1144
pspA	1368079	1368747	835
pspB	1368801	1369025	278
pspC	1369025	1369384	1359
pspD	1369393	1369614	230
pspE	1369689	1370003	389
ycjM	1370216	1371895	1892
ycjN	1371909	1373201	1306
ycjO	1373222	1374103	902
ycjP	1374090	1374932	1842
ycjQ	1374963	1376015	1083
ycjR	1376034	1376822	807
ycjS	1376832	1377887	1065
ycjT	1377884	1380151	3267
ycjU	1380148	1380807	1659
ycjV	1380821	1381902	1095
ompG	1381947	1382852	950
ycjW	1382963	1383961	1154
ycjX	1384117	1385514	1553
ycjF	1385511	1386572	2061
tyrR	1386720	1388261	1689
tpx	1388305	1388811	625
ycjG	1388930	1389895	1084
mpaA	1389870	1390598	855
ymjC	1390725	1390862	143
ymjD	1390868	1390933	1065
ycjY	1390933	1391853	1058
pgrR	1391991	1392890	1037
mppA	1393227	1394840	1950
ynaI	1394891	1395922	1185
insH1	1396076	1397092	1170
ynaJ	1397365	1397622	530
uspE	1397672	1398622	1102
fnr	1398774	1399526	947
ogt	1399721	1400236	526
abgT	1400247	1401773	1563
abgB	1401810	1403255	2445
abgA	1403255	1404565	1486
abgR	1404741	1405649	1084
mcaS	1405656	1405751	323
smrA	1405979	1406542	791
ydaM	1406563	1407795	1487
ydaN	1408050	1409033	1238
fnrS	1409129	1409250	217
dbpA	1409511	1410884	1634
ttcA	1411013	1411948	987
intR	1412000	1413235	1237
ydaQ	1413237	1413452	294
ydaC	1413531	1413740	1209
ralA	1413556	1413734	1178
ralR	1413733	1413927	251
recT	1413984	1414793	1809
recE	1414786	1417386	2702
racC	1417488	1417763	350
ydaE	1417838	1418008	1170
kilR	1418008	1418229	663
sieB	1418671	1419159	930
ydaF	1419156	1419311	166
ydaG	1419322	1419456	443
racR	1419765	1420241	600
ydaS	1420365	1420661	420
ydaT	1420684	1421106	445
ydaU	1421119	1421976	870
ydaV	1421983	1422729	753
ydaW	1422701	1423200	1499
rzpR	1423201	1423644	444
rzoR	1423400	1423585	1185
trkG	1423782	1425239	1654
ynaK	1425377	1425640	401
ydaY	1425630	1426082	1452
tmpR	1426454	1427386	1304
lomR	1427389	1427598	212
lomR	1428796	1428984	1188
insH1	1427746	1428726	1303
stfR	1429049	1432411	3685
tfaR	1432411	1432986	1575
pinR	1433084	1433674	907
ynaE	1433991	1434224	967
ttcC	1434958	1435008	227
uspF	1435185	1435619	575
ompN	1435760	1436893	1361
micC	1437121	1437229	336
pfo	1437260	1440784	3798
ydbJ	1441058	1441324	540
hslJ	1441321	1441743	533
ldhA	1441854	1442843	1197
ydbH	1443051	1445690	2847
ynbE	1445687	1445872	1185
ydbL	1445880	1446206	334
feaR	1446378	1447283	1141
feaB	1447519	1449018	1735
tynA	1449076	1451349	2521
paaZ	1451597	1453642	2330
paaA	1453927	1454856	1214
paaB	1454868	1455155	299
paaC	1455164	1455910	755
paaD	1455925	1456422	512
paaE	1456430	1457500	1078
paaF	1457497	1458264	1767
paaG	1458264	1459052	1788
paaH	1459054	1460481	1429
paaI	1460471	1460893	1422
paaJ	1460893	1462098	2205
paaK	1462125	1463438	1340
paaX	1463539	1464489	1051
paaY	1464471	1465061	1590
ynbG	1465165	1465230	227
ydbA	1465392	1467904	2674
ydbA	1469241	1469293	1052
ydbA	1470517	1474013	4496
insD1	1467921	1468826	1905
insC1	1468784	1469149	574
insI1	1469358	1470509	1360
ydbC	1474221	1475081	1860
ydbD	1475144	1477450	2369
ynbA	1477621	1478226	776
ynbB	1478226	1479122	1896
ynbC	1479138	1480895	1773
ynbD	1480909	1482201	1306
azoR	1482255	1482860	806
hrpA	1483061	1486963	4103
ydcF	1487235	1488035	1072
aldA	1488232	1489671	1636
gapC	1489713	1490713	1189
cybB	1490902	1491432	719
rydC	1491443	1491506	234
ydcA	1491677	1491850	344
hokB	1491922	1492071	1149
mokB	1491962	1492129	1167
sokB	1492119	1492174	1055
trg	1492470	1494110	1936
ydcI	1494148	1495071	1140
ydcJ	1495288	1496631	1560
opgD	1496856	1498511	1880
ydcH	1498651	1498875	364
rimL	1498938	1499477	602
ydcK	1499469	1500449	1104
tehA	1500573	1501565	1116
tehB	1501562	1502155	1593
ydcL	1502457	1503125	970
insP	1503218	1503649	499
insQ	1503717	1504865	1216
ydcO	1504905	1506080	1267
ydcN	1506172	1506708	628
ydcP	1506781	1508742	2034
yncJ	1508834	1509064	452
hicA	1509286	1509462	398
hicB	1509508	1509924	462
ydcR	1510003	1511409	1485
ydcS	1511654	1512799	1390
ydcT	1512817	1513830	1031
ydcU	1513831	1514772	942
ydcV	1514762	1515556	1794
patD	1515578	1517002	1446
yncL	1517099	1517194	290
ydcX	1517389	1517562	368
ydcY	1517648	1517881	319
ydcZ	1517882	1518331	1449
mnaT	1518328	1518846	699
curA	1519027	1520064	1218
mcbR	1520262	1520927	863
yncD	1520963	1523065	2344
yncE	1523307	1524368	1303
ansP	1524481	1525980	1766
yncG	1526247	1526864	884
yncH	1526940	1527152	288
rhsE	1527902	1529938	2786
ydcD	1529922	1530404	1482
yncI	1530586	1531639	1235
ydcC	1531816	1532952	1313
pptA	1533052	1533285	333
yddH	1533282	1533851	742
nhoA	1534024	1534869	1018
yddE	1534965	1535858	972
narV	1535937	1536617	1680
narW	1536614	1537309	1695
narY	1537309	1538853	2544
narZ	1538850	1542590	3822
narU	1542672	1544060	1712
yddK	1544384	1545714	1366
yddL	1545750	1546028	538
yddG	1546288	1547169	1113
fdnG	1547401	1550448	3279
fdnH	1550461	1551345	897
fdnI	1551338	1551991	1653
yddM	1552398	1552682	430
adhP	1552828	1553838	1144
maeA	1553972	1555669	1854
sra	1555826	1555963	239
bdm	1556065	1556280	560
osmC	1556625	1557056	776
ddpF	1557112	1558038	1926
ddpD	1558031	1559017	1986
ddpC	1559014	1559910	1896
ddpB	1559907	1560929	1024
ddpA	1560931	1562481	1564
ddpX	1562495	1563076	839
dosP	1563334	1565733	2424
dosC	1565758	1567140	1746
yddW	1567504	1568823	1450
gadC	1568954	1570489	1691
gadB	1570645	1572045	1762
pqqL	1572407	1575202	2840
yddB	1575247	1577619	2410
yddA	1577657	1579342	1976
ydeM	1579633	1580790	1209
ydeN	1580842	1582524	2084
ydeO	1582926	1583687	836
safA	1583762	1583959	445
ydeP	1584207	1586486	2613
ydeQ	1586820	1587734	973
ydeR	1587793	1588296	516
ydeS	1588309	1588839	544
ydeT	1588853	1590079	1481
yneL	1590334	1590536	520
hipA	1590854	1592176	2322
hipB	1592176	1592442	489
yneO	1592665	1597987	5952
lsrK	1598617	1600209	1671
lsrR	1600288	1601241	1202
lsrA	1601490	1603025	1784
lsrC	1603019	1604047	2028
lsrD	1604047	1605039	1992
lsrB	1605051	1606073	1034
lsrF	1606100	1606975	902
lsrG	1606999	1607289	314
tam	1607346	1608104	815
yneE	1608108	1609022	1121
uxaB	1609229	1610680	1678
yneF	1610907	1611854	1059
yneG	1611966	1612325	1359
glsB	1612325	1613251	990
sad	1613315	1614703	1489
yneJ	1614804	1615685	982
yneK	1615763	1616878	1193
ydeA	1617028	1618218	1340
marC	1618243	1618908	877
marR	1619120	1619554	646
marA	1619574	1619957	403
marB	1619989	1620207	250
eamA	1620238	1621137	1094
ydeE	1621332	1622519	1382
yneM	1622646	1622741	222
mgrR	1622817	1622914	143
dgcZ	1622960	1623850	1145
ydeI	1624105	1624497	668
ydeJ	1624773	1625291	794
dcp	1625335	1627380	2182
ydfG	1627517	1628263	883
rspR	1628352	1629038	775
ydfZ	1629215	1629418	380
ydfI	1629453	1630913	2460
ydfJ	1652755	1652838	1083
ydfJ	1631002	1632285	2070
ydfK	1633072	1633305	1020
pinQ	1633622	1634212	907
tfaQ	1634310	1634885	1575
stfQ	1634885	1635847	1962
nohQ	1635840	1636367	916
ynfO	1636756	1636989	622
ydfO	1637047	1637457	468
gnsB	1637609	1637782	345
ynfN	1637954	1638109	501
cspI	1638455	1638667	575
rzpQ	1639030	1639527	1497
rzoQ	1639080	1639334	444
rrrQ	1639524	1640057	1533
ydfR	1640054	1640365	316
essQ	1640370	1640585	969
cspB	1641339	1641554	516
cspF	1641855	1642067	513
quuQ	1642489	1643241	766
ydfU	1643255	1644304	1396
rem	1644651	1644902	468
hokD	1645119	1645274	227
relE	1645346	1645633	1287
relB	1645633	1645872	264
ydfV	1645897	1646202	330
flxA	1646405	1646737	535
intK	1647174	1647356	184
ydfX	1647358	1647636	1278
dicC	1647620	1647850	314
dicA	1647934	1648341	491
ydfA	1648508	1648663	322
ydfB	1648665	1648793	130
ydfC	1648823	1649041	248
dicF	1649382	1649434	393
dicB	1649609	1649797	363
ydfD	1649794	1649985	1191
ydfE	1650078	1650842	857
insD1	1650845	1651537	695
intQ	1651551	1652708	1171
rspB	1652896	1653915	1031
rspA	1653927	1655141	1420
ynfA	1655347	1655673	461
ynfB	1655808	1656149	476
speG	1656184	1656744	595
ynfC	1656747	1657457	818
ynfD	1657565	1657870	413
ynfE	1658069	1660495	2625
ynfF	1660556	1662979	2484
ynfG	1662990	1663607	628
ynfH	1663609	1664463	856
dmsD	1664506	1665120	657
clcB	1665315	1666571	1451
ynfK	1666524	1667219	820
mlc	1667344	1668564	1355
ynfL	1668699	1669592	1000
ynfM	1669699	1670952	1360
asr	1671376	1671684	732
ydgU	1671777	1671860	176
ydgD	1671960	1672781	921
mdtI	1672820	1673149	1329
mdtJ	1673136	1673501	777
tqsA	1673913	1674947	1446
pntB	1674972	1676360	1399
pntA	1676371	1677903	2056
ydgH	1678427	1679371	1468
ydgI	1679557	1680939	1568
folM	1680976	1681698	759
ydgC	1681695	1682030	464
rstA	1682159	1682878	848
rstB	1682882	1684183	1305
tus	1684259	1685188	1005
fumC	1685185	1686588	1546
fumA	1686731	1688377	1845
manA	1688576	1689751	1374
ydgA	1689852	1691360	1609
uidC	1691586	1692851	1304
uidB	1692890	1694263	2373
uidA	1694260	1696071	2202
uidR	1696462	1697052	811
hdhA	1697273	1698040	879
malI	1698152	1699180	1203
malX	1699355	1700947	1767
malY	1700957	1702129	1182
add	1702233	1703234	1105
ydgJ	1703268	1704308	1283
blr	1704551	1704676	368
cnu	1704949	1705164	488
ydgK	1705250	1705690	526
rsxA	1705767	1706348	658
rsxB	1706348	1706926	1578
rsxC	1706919	1709141	3222
rsxD	1709142	1710200	1059
rsxG	1710204	1710824	624
rsxE	1710828	1711523	699
nth	1711523	1712158	1635
dtpA	1712769	1714271	2113
gstA	1714377	1714982	711
pdxY	1715026	1715889	922
tyrS	1715948	1717222	1403
pdxH	1717351	1718007	715
mliC	1718066	1718395	427
anmK	1718493	1719602	1383
slyB	1719876	1720343	741
slyA	1720390	1720824	635
ydhI	1721025	1721261	437
ydhJ	1721264	1722121	860
ydhK	1722121	1724133	3012
sodC	1724134	1724655	602
ydhF	1724736	1725632	945
ydhL	1725681	1725920	342
nemR	1726023	1726622	702
nemA	1726659	1727756	1134
gloA	1727837	1728244	488
rnt	1728347	1728994	750
lhr	1729087	1733703	4709
grxD	1733754	1734101	681
mepH	1734435	1735250	1149
sodB	1735378	1735959	709
ydhP	1736121	1737290	1335
ynhF	1737456	1737545	388
purR	1737844	1738869	1324
ydhB	1738866	1739798	1045
ydhC	1739911	1741122	1324
cfa	1741413	1742561	1439
ribC	1742601	1743242	856
mdtK	1743457	1744830	1588
ydhQ	1744871	1746127	1564
valV	1746435	1746511	384
valW	1746516	1746592	81
ydhR	1746700	1747005	413
ydhS	1747131	1748735	1730
ydhT	1748747	1749559	816
ydhU	1749563	1750348	1785
ydhX	1750345	1751013	732
ydhW	1751077	1751724	651
ydhV	1751728	1753830	2123
ydhY	1753851	1754477	1081
ydhZ	1754932	1755141	766
pykF	1755698	1757110	1969
lpp	1757421	1757657	547
ldtE	1757721	1758725	1153
sufE	1758874	1759290	429
sufS	1759303	1760523	2220
sufD	1760520	1761791	2271
sufC	1761766	1762512	756
sufB	1762522	1764009	1496
sufA	1764018	1764386	695
rydB	1764713	1764780	221
ydiH	1764934	1765122	288
menI	1765222	1765632	1410
ydiJ	1765629	1768685	3445
ydiK	1769074	1770186	1501
rprA	1770372	1770477	291
ydiL	1770615	1770971	494
ydiM	1771071	1772285	1314
ydiN	1772512	1773777	1492
ydiB	1773789	1774655	878
aroD	1774686	1775444	789
ydiF	1775587	1777182	1738
ydiO	1777196	1778347	1165
ydiP	1778390	1779301	1227
ydiQ	1779617	1780381	1080
ydiR	1780401	1781339	958
ydiS	1781395	1782684	1345
ydiT	1782681	1782974	1293
fadK	1783031	1784677	1703
ppsA	1784734	1787112	2711
ppsR	1787445	1788278	1166
aroH	1788435	1789481	1203
ydiE	1789613	1789804	323
ydiU	1789808	1791244	1499
ydiV	1791307	1792020	960
nlpC	1792267	1792731	542
btuD	1792809	1793558	1749
btuE	1793558	1794109	614
btuC	1794172	1795152	1081
ihfA	1795253	1795552	304
pheT	1795557	1797944	2402
pheS	1797959	1798942	1267
pheM	1799226	1799270	167
rplT	1799393	1799749	409
rpmI	1799802	1799999	294
infC	1800096	1800638	546
thrS	1800642	1802570	2452
arpB	1803094	1804993	2423
yniD	1805165	1805272	279
ydiY	1805325	1806083	1045
pfkB	1806370	1807299	1216
ydiZ	1807400	1807690	391
yniA	1807796	1808656	966
yniB	1808697	1809233	683
yniC	1809380	1810048	815
ydjM	1810211	1810801	753
ydjN	1810934	1812325	1524
ydjO	1812329	1813132	1092
cedA	1813421	1813663	446
katE	1813867	1816128	2465
chbG	1816386	1817135	762
chbF	1817148	1818500	1457
chbR	1818605	1819447	850
chbA	1819455	1819805	401
chbC	1819856	1821214	1443
chbB	1821299	1821619	619
osmE	1821918	1822256	540
nadE	1822458	1823285	1029
cho	1823515	1824402	1117
ves	1824362	1824937	778
spy	1825140	1825625	815
astE	1825955	1826923	1968
astB	1826916	1828259	2343
astD	1828256	1829734	2478
astA	1829731	1830765	2034
astC	1830762	1831982	1666
xthA	1832428	1833234	1252
ydjX	1833401	1834111	877
ydjY	1834116	1834793	682
ydjZ	1834808	1835515	722
ynjA	1835515	1836063	1548
ynjB	1836073	1837239	1176
ynjC	1837212	1838747	2535
ynjD	1838747	1839400	1653
ynjE	1839467	1840774	1374
ynjF	1840783	1841403	707
nudG	1841490	1841897	494
ynjH	1841863	1842135	508
gdhA	1842371	1843714	1579
ynjI	1843831	1844871	1168
topB	1844999	1846960	1966
selD	1846965	1848008	1160
ydjA	1848125	1848676	712
sppA	1848837	1850693	2017
ansA	1850860	1851876	1183
pncA	1851887	1852528	652
ydjE	1852621	1853979	1475
ydjF	1854096	1854854	895
ydjG	1854991	1855971	990
ydjH	1855981	1856928	952
ydjI	1856933	1857769	857
ydjJ	1857790	1858833	1060
ydjK	1858850	1860229	1406
ydjL	1860256	1861332	1446
yeaC	1861702	1861974	314
msrB	1862016	1862429	755
gapA	1862771	1863766	1337
yeaD	1863850	1864734	968
yeaE	1864782	1865636	944
mipA	1865726	1866472	1182
yeaG	1866908	1868842	2370
yeaH	1868955	1870238	1396
yeaI	1870385	1871860	1622
yeaJ	1872041	1873531	1671
yeaK	1873574	1874077	546
yoaI	1874078	1874182	274
yeaL	1874352	1874798	616
yeaM	1874755	1875576	918
yeaN	1875673	1876854	1278
yeaO	1876909	1877256	402
yoaF	1877278	1877532	437
yeaP	1877715	1878740	1208
yoaK	1878773	1878871	131
yoaJ	1878874	1878948	77
yeaQ	1879007	1879255	396
yoaG	1879403	1879585	186
yeaR	1879589	1879948	532
leuE	1880121	1880759	765
dmlR	1880886	1881809	1026
dmlA	1881912	1882997	1188
yeaV	1883188	1884633	1636
yeaW	1884665	1885789	1156
yeaX	1885845	1886810	1021
rnd	1886864	1887991	1197
fadD	1888061	1889746	1890
yeaY	1889951	1890532	621
tsaB	1890572	1891267	753
yoaA	1891325	1893235	2042
yoaB	1893367	1893711	476
yoaC	1894133	1894432	721
yoaH	1894552	1894731	253
pabB	1894805	1896166	1435
nudL	1896170	1896748	582
sdaA	1896932	1898296	1548
yoaD	1898427	1900025	1729
yoaE	1900029	1901585	2019
manX	1902048	1903019	1434
manY	1903082	1903882	863
manZ	1903895	1904746	864
yobD	1904801	1905259	513
mntP	1905688	1906254	995
rlmA	1906251	1907060	975
cspC	1907226	1907435	222
yobF	1907448	1907591	813
yebO	1908261	1908548	362
mgrB	1908623	1908766	302
yobH	1908925	1909164	398
kdgR	1909308	1910099	968
yebQ	1910276	1911649	1550
htpX	1911695	1912576	1073
prc	1912768	1914816	2068
proQ	1914836	1915534	795
msrC	1915631	1916128	627
yebS	1916258	1917541	1413
yebT	1917510	1920143	3633
rsmF	1920223	1921662	1519
yebV	1921780	1922016	354
yebW	1922121	1922312	296
pphA	1922313	1922969	753
ryeA	1923066	1923314	345
sdsR	1923164	1923284	201
yebY	1923365	1923706	354
yebZ	1923719	1924591	876
yobA	1924595	1924969	513
holE	1925108	1925338	369
yobB	1925440	1926096	758
exoX	1926120	1926782	686
ptrB	1926779	1928839	2269
yebE	1929048	1929707	986
yebF	1930034	1930390	423
yebG	1930457	1930747	424
purT	1930881	1932059	1312
eda	1932115	1932756	678
edd	1932793	1934604	2046
zwf	1934839	1936314	1813
yebK	1936652	1937521	1207
pykA	1937649	1939091	1570
lpxM	1939222	1940193	1091
mepM	1940313	1941635	1338
znuA	1941651	1942583	1011
znuC	1942662	1943417	834
znuB	1943414	1944199	1785
ruvB	1944346	1945356	1019
ruvA	1945365	1945976	750
yobI	1946115	1946180	136
yebB	1946251	1946853	673
ruvC	1946855	1947376	556
yebC	1947411	1948151	769
nudB	1948180	1948632	570
aspS	1948750	1950522	2082
yecD	1950832	1951398	876
yecE	1951395	1952213	1818
yecN	1952266	1952661	448
cmoA	1952702	1953445	784
cmoB	1953442	1954413	1971
torZ	1954578	1957007	2454
torY	1957032	1958132	1488
cutC	1958520	1959266	760
yecM	1959280	1959846	782
argS	1960062	1961795	1949
yecT	1961972	1962460	665
flhE	1962580	1962972	1392
flhA	1962972	1965050	3078
flhB	1965043	1966191	1350
cheZ	1966393	1967037	655
cheY	1967048	1967437	404
cheB	1967452	1968501	1052
cheR	1968504	1969364	879
tap	1969383	1970984	1647
tar	1971030	1972691	1806
cheW	1972836	1973339	524
cheA	1973360	1975324	1969
motB	1975329	1976255	1926
motA	1976252	1977139	1014
flhC	1977266	1977844	581
flhD	1977847	1978197	671
insB1	1978518	1979021	1503
insA	1978940	1979215	813
uspC	1979753	1980181	966
otsA	1980188	1981612	2424
otsB	1981587	1982387	967
araH	1982554	1983540	1001
araG	1983555	1985069	1584
araF	1985139	1986128	1786
ftnB	1986925	1987428	1300
yecJ	1987507	1987758	366
azuC	1987873	1987959	349
yecR	1988222	1988545	586
ftnA	1988716	1989213	668
yecH	1989251	1989490	430
tyrP	1989681	1990892	1402
yecA	1990954	1991619	861
leuZ	1991815	1991901	99
cysT	1991914	1991987	128
glyW	1992042	1992117	227
pgsA	1992269	1992817	605
uvrC	1992874	1994706	2832
uvrY	1994703	1995359	1115
yecF	1995818	1996042	683
sdiA	1996110	1996832	952
yecC	1997062	1997814	1752
yecS	1997811	1998479	683
dcyD	1998494	1999480	1091
fliY	1999585	2000385	888
fliZ	2000473	2001024	597
fliA	2001070	2001789	1040
fliC	2002110	2003606	1762
fliD	2003872	2005278	1672
fliS	2005303	2005713	435
fliT	2005713	2006078	1365
amyA	2006156	2007643	1565
yedD	2007677	2008090	600
yedE	2008277	2009482	1392
yedF	2009479	2009712	1233
yedK	2009821	2010489	777
yedL	2010600	2011079	590
yedN	2011223	2012351	1279
intG	2012502	2012663	312
fliE	2012700	2013014	529
fliF	2013229	2014887	1873
fliG	2014880	2015875	1995
fliH	2015868	2016554	1686
fliI	2016554	2017927	2373
fliJ	2017946	2018389	462
fliK	2018386	2019513	2127
fliL	2019618	2020082	569
fliM	2020087	2021091	1009
fliN	2021088	2021501	1413
fliO	2021504	2021869	368
fliP	2021869	2022606	1737
fliQ	2022616	2022885	279
fliR	2022893	2023678	793
rcsA	2023968	2024591	913
dsrB	2024635	2024823	351
yodD	2024986	2025213	390
dsrA	2025227	2025313	284
